1.E5AEAD|クン#むれい.る#||||
1.E5AEAE|キュウ;グウ;ク;クウ#みや#ぐ;み|Shinto shrine, constellations, palace, princess|sanctuaire, constellations, palais, princesse|príncipe, familia imperial, santuario|
1.E5AEAF|コウ;キョウ#きがあがりむす#||||
1.E5AEB0|サイ##ただ|superintend, manager, rule|directeur, diriger, superviseur, premier ministre|supervisar, dirigir, administrar|
1.E5AEB1|サ;ジャ#ひろ.い#||||
1.E5AEB2|ホウ#しまいこ.む#||||
1.E5AEB3|ガイ##|harm, injury|tort, mal, blessure|desastre, obstáculo, daño, lesión|
1.E5AEB4|エン#うたげ#うた;やす|banquet, feast, party|banquet, fête, réception (party), repos|banquete, fiesta|
1.E5AEB5|ショウ#よい#|wee hours, evening, early night|heures tardives, soirée, début de nuit|tarde, noche, al anochecer|
1.E5AEB6|カ;ケ#いえ;や;うち#あり;え;く;つか;べ|house, home, family, professional, expert, performer|maison|casa, hogar, especialista|
1.E5AEB7|シン#つまび.らか;つぶさ.に#さい;あきら;さだか||||
1.E5AEB8|シン#のき#|eaves, palace, imperial courtesy|||
1.E5AEB9|ヨウ#い.れる#かた;ひろ;まさ|contain, form, looks|contenir, forme (état de santé), apparence|contenido, figura, perdonar, fácil|
1.E5AEBA|コウ#ひろ.い#||||
1.E5AEBC|コウ#あだ.する#|tyrannical, cruel, to rob, to plunder, bandits, thieves, highwaymen|||
1.E5AEBF|シュク#やど;やど.る;やど.す#すく;ぶすき;やけ|inn, lodging, relay station, dwell, lodge, be pregnant, home, dwelling|auberge, logement, séjourner, relais (de poste, station), porter en soi (virus, enfant), être enceinte, habiter, habitation|posada, alojamiento, hostal, hospedar, concebir un hijo|
1.E5AF80|サイ#ちぎょうしょ;つかさ#|feudal estate|||
1.E5AF81|サン;ショウ#すみ.やか#とし|quick, fast|||
1.E5AF82|ジャク;セキ#さび;さび.しい;さび.れる;さみ.しい#|loneliness, quietly, mellow, mature, death of a priest|solitude, tranquillement, mûr, patiné, mort d'un prêtre|soledad, solitario, morir, caer|
1.E5AF83|エン##|grievance, injustice, wrong|||
1.E5AF84|キ#よ.る;-よ.り;よ.せる#よせ;より;よろ|draw near, stop in, bring near, gather, collect, send, forward|approcher, s'approcher, faire une visite, collecter, rassembler, envoyer, faire suivre|colaborar, apoyarse en, acercarse, reunirse, arrimar, juntar|
1.E5AF85|イン#とら#とも;のぶ|sign of the tiger, 3-5AM, third sign of Chinese zodiac|signe de la 3ème branche terrestre, signe du Tigre (zodiaque), 3 à 5 heures du matin|signo del tigre, tercer signo de zodíaco|
1.E5AF86|ミツ#ひそ.か#|secrecy, density (pop), minuteness, carefulness|secret, densité (population), minutieux, consciencieux|denso, concentrado, minucioso, preciso, en secreto|
1.E5AF87|コウ#あだ.する#|bandits, thieves, enemy, invade||enemigo, rival, saqueo, pillaje, robo|
1.E5AF89|#つる#|crane (bird)|||
1.E5AF8C|フ;フウ#と.む;とみ#と;とん;ふっ|wealth, enrich, abundant|fortune, richesse, abondance|riqueza, fortuna, ser rico, hacerse rico|
1.E5AF8D|ネイ#むし.ろ#|used as a term of comparison|||
1.E5AF8E|ヘイ;ケイ#おびえる;おそわれる;ねいる#|drowsy|||
1.E5AF8F|カン#ぐるりとめぐらしたかき#||||
1.E5AF90|ビ#ね.る#|sleep|||
1.E5AF92|カン#さむ.い#さ;さん|cold|froid (temps)|frío, desolado|
1.E5AF93|グウ;グ;ドウ#ぐう.する;かこつ.ける;よ.せる;よ.る;かりずまい#|temporary abode, imply, suggest|||
1.E5AF94|ショク#これ;じき;まことに#|real, genuine, actual|||
1.E5AF96|シン#ひた.す;そそ.ぐ;つ.む;つ.もる#|gradually, step by step, little|||
1.E5AF97|ネイ;ニュウ;デイ;ニョウ#ねが.い#|surname, peaceful, rather|||
1.E5AF98|シ#おく;い.れる;と.める#|put aside, put down, discard|||
1.E5AF99|ユ#ものう.い;う.む;なま.ける;おこた.る#||||
1.E5AF9A|ホウ#たから#|precious, rear, valuable treasure, bullion a jewel|||
1.E5AF9B|カン#くつろ.ぐ;ひろ.い;ゆる.やか#とも;のぶ;のり;ひろし;ひろん;ゆた;ゆたか|tolerant, leniency, generosity, relax, feel at home, be at ease, broadminded|tolérant, indulgent, générosité, se sentir chez soi, être à l'aise, ouverture d'esprit|tolerancia, generosidad, tranquilidad, estar a gusto|
1.E5AF9D|シン#ね.る;ね.かす;い.ぬ;みたまや;や.める#|lie down, sleep, rest, bed, remain unsold|être couché, dormir, se reposer, lit, invendu|acostarse, dormir|
1.E5AF9E|バク;マク#さび.しい#|lonely, quiet|||
1.E5AF9F|サツ##|guess, presume, surmise, judge, understand|deviner, présumer, supposer, juger, comprendre|adivinar, suponer, percibir|
1.E5AFA0|ク;ル;ロウ#まず.しい;やつ.れる;ちいさ.い#|poor, impoverished|||
1.E5AFA1|カ##|widow, minority, few|très peu, minorité, veuve|poco, solo, viudo|
1.E5AFA2|シン#ね.る;ね.かす;い.ぬ;みたまや;や.める#|sleep, rest, bed chamber|||
1.E5AFA4|ゴ#さ.める#|awake, understand|||
1.E5AFA5|リョウ#さび.しい#|lonely|||
1.E5AFA6|ジツ;シツ#み;みの.る;まこと.に;みの.り;みち.る#さな;さね;みつ|truth, reality|||
1.E5AFA7|ネイ#むし.ろ#あき;やす;やすし;よし|rather, preferably, peaceful, quiet, tranquility|plutôt, de préférence, paisible|pacífico, tranquilo, bondadoso|
1.E5AFA8|サイ#とりで#|fort|||
1.E5AFA9|シン#つまび.らか;つぶさ.に#あきら|hearing, judge, trial|audition, audience, jugement|claro, detallado, completo, juicio, abreviatura de árbitro|
1.E5AFAB|シャ#うつ.す;うつ.る#|be photographed, copy, describe|||
1.E5AFAC|カン#ひろい;ゆるやか;くつろぐ#|broad, wide, spacious, vast|||
1.E5AFAE|リョウ##|dormitory, hostel, villa, tea pavillion|dortoir, foyer, pavillon, pavillon de thé|dormitorio, hostal, residencia, internado|
1.E5AFAF|シュン#あつ.める;あつ.まる;すぐ.れる#||||
1.E5AFB0|カン##|imperial domain, world|||
1.E5AFB1|ゲイ#ねごと;おどろ.く#||||
1.E5AFB3|ホウ#たから#み|treasure, jewel, precious, rare|||
1.E5AFB4|シン#した.しい;した.しく#||||
1.E5AFB5|チョウ#めぐ.み;めぐ.む#|affection, love, patronage|||
1.E5AFB6|ホウ#たから#たか|treasure, jewel, precious, rare|||
1.E5AFB8|スン##す;みき|measurement, tenth of a shaku, a little, small|dimension, un peu, sun = 3,03 cm (1/10 de shaku)|longitud, medida, un poco, sólo, antigua unidad de medida|
1.E5AFBA|ジ#てら#|Buddhist temple|temple bouddhiste|templo budista, templo|
1.E5AFBD|リン;リチ;リツ#と.る;つま.む#|handful, pinch|||
1.E5AFBE|タイ;ツイ#あいて;こた.える;そろ.い;つれあ.い;なら.ぶ;むか.う#つし|vis-a-vis, opposite, even, equal, versus, anti-, compare|vis-à-vis, en face, régulier, égal, opposition, anti-, comparer|opuesto, contrario, por serie|
1.E5AFBF|ジュ;ス;シュウ#ことぶき;ことぶ.く;ことほ.ぐ#かず;じ;じゅう;すっ;すみ;とし;としかつ;なが;のぶ;のり;ひさ;ひさし;やす|longevity, congratulations, one's natural life|longévité, félicitations, vie|longevidad, felicitaciones|
1.E5B081|フウ;ホウ##|seal, closing|sceller, fermeture|sello, feudo, prevenir, sellar, cerrar|
1.E5B082|セン#もっぱ.ら#|specialty, exclusive, mainly, solely|spécialité, exclusivement, principalement, uniquement|especialidad, exclusivo, solamente, totalmente, enteramente|
1.E5B083|フ;ホ#しく;あまねし;もと;はらう#|to state to, to announce|||
1.E5B084|シャ#い.る;さ.す;う.つ#|shoot, shine into, onto, archery|lancer une flèche, tir à l'arc, sur, briller|disparar, tirar, radiar, liberar|
1.E5B085|コク#かつ#|subdue, destroy, overcome|||
1.E5B086|ショウ;ソウ#まさ.に;はた;まさ;ひきい.る;もって#かつ;かつり;すすむ;たか;ゆき|leader, commander, general, admiral, or, and again, soon, from now on, just about|dirigeant, commandant, général, amiral, ou, l'un après l'autre, bientôt, à partir de maintenant, à peu près|líder, cargo, mando, mandar, de ahora en adelante|
1.E5B087|ショウ;ソウ#まさ.に;はた;ひきい.る;もって#まさる|commander, general, admiral|||
1.E5B088|セン#もっぱ.ら#|specialty, exclusive, mainly, solely|||
1.E5B089|イ;ジョウ##|military officer, jailer, old man, rank|officier, geôlier, vieil homme, rang|oficial militar, carcelero, rango, viejo|
1.E5B08A|ソン#たっと.い;とうと.い;たっと.ぶ;とうと.ぶ#さだ;たか;たけ;みこと|revered, valuable, precious, noble, exalted|révérer, précieux, noble, haut placé|aprecio, valor, estima, respeto, reverencia, apreciar, valorar, estimar, respetar, reverenciar|
1.E5B08B|ジン#たず.ねる;ひろ#ず;つぐ|inquire, fathom, look for|demander, interroger, rechercher, brasse|pedir, preguntar, desentrañar, buscar|
1.E5B08C|シュ;チュ;ジュウ#た.てる;た.つ;わらわ;しもべ#|standing (something) up|||
1.E5B08D|タイ;ツイ#あいて;こた.える;そろ.い;つれあ.い;なら.ぶ;むか.う#つし|correct, right, facing, opposed|||
1.E5B08E|ドウ#みちび.く#みち|guidance, leading, conduct, usher|directives, mener, guider, conduire|guía, enseñanza, conductor, guiar, ser guiado|
1.E5B08F|ショウ#ちい.さい;こ-;お-;さ-#いさら;こう;さざ;しゃお;ちいさ|little, small|petit|poco, pequeño|
1.E5B091|ショウ#すく.ない;すこ.し#|few, little|un petit peu, un peu|poco, pequeño, un poco, apenas|
1.E5B092|ジ;ニ#しかり;わける;なんじ;ちかい#|you, your|||
1.E5B093|ジ;ニ#なんじ;しかり;その;のみ#|you, that|||
1.E5B096|セン#とが.る;さき;するど.い#|be pointed, sharp, taper, displeased, angry, edgy||puntiagudo, afilado, disgustado, hacerse puntiagudo, hacerse afilado|
1.E5B097|シュク#まめ#|younger of brothers, father's younger brother, younger brother of a husband|||
1.E5B09A|ショウ#なお#たか;たかし;ないし;なり;ひさ;ひさし|esteem, furthermore, still, yet|de plus, en outre, encore, respecter, vénérer|respetar, estimar, desear, además, todavía, aún más|
1.E5B09E|リョウ#かがりび#|fuel used for sacrifices|||
1.E5B09F|セン#すくな.い#|surname, fresh|||
1.E5B0A0|セン;セウ#すくな.い#|at least, not a little|||
1.E5B0A2|オウ##|crooked-big radical (no. 43)|||
1.E5B0A3|オウ#まげあし#|lame|||
1.E5B0A4|ユウ#もっと.も;とが.める#|reasonable, just, natural, superb, outstanding, plausible|||
1.E5B0A6|リョウ;ホウ;チョウ#ゆきなや.む#||||
1.E5B0A8|ボウ#むくいぬ#|shaggy hair or dog|||
1.E5B0A9|オウ#あしなえ;ま.がる;よわ.い#|weak, rickety person, emaciated|||
1.E5B0AB|オウ#あしなえ;ま.がる;よわ.い#|lame|||
1.E5B0AC|カイ;カツ;ケチ#あしなえ#|limp, staggering gait, embarrass|||
1.E5B0AD|ギョウ#たか.い#たかし;たか;のり;あき|high, far||Yao (rey de la Antigua China), alto, lejano, lejos|
1.E5B0AE|タ#あしなえ;せむし#||||
1.E5B0B0|ショウ;ジュ;シュウ##|swell|||
1.E5B0B1|シュウ;ジュ#つ.く;つ.ける#たか;なり|concerning, settle, take position, depart, study, per|concernant, s'installer, prendre place, prendre un poste, adhérer à, se rendre à, étudier, par|llegar al trabajo, realizar, establecerse en, tomar posición, llevar a cabo|
1.E5B0B2|カン;ケン##|limp, be embarrassed|||
1.E5B0B5|タイ;デ#うまがや.む#||||
1.E5B0B6|カン;ケン##|embarrassed, ill at ease|||
1.E5B0B8|シ#かたしろ#|corpse, remains, flag radical (no. 44)|||
1.E5B0B9|イン#おさ;ただ.す#ちか|an official rank|||
1.E5B0BA|シャク##せき|shaku, Japanese foot, measure, scale, rule|shaku (30,303 cm), mesure, échelle, règle|regla, medida, antigua unidad de medida|
1.E5B0BB|コウ#しり#がみ|buttocks, hips, butt, rear||asentaderas, trasero, culo, parte trasera|
1.E5B0BC|ニ#あま#|nun|nonne|monja budista, monja|
1.E5B0BD|ジン;サン#つ.くす;-つ.くす;-づ.くし;-つ.く;-づ.く;-ず.く;つ.きる;つ.かす;さかづき;ことごと.く;つか;つき#|exhaust, use up, run out of, deplete, befriend, serve|épuiser, arriver au bout, être à court de, être dégoûté, prendre en amitié, servir|agotar, acabar, gastar, cumplir, esforzarse|
1.E5B0BE|ビ#お#|tail, end, counter for fish, lower slope of mountain|queue, bout, compteur de poissons, bas de pente (montagne)|cola, final, parte trasera, contador de peces|
1.E5B0BF|ニョウ#ゆばり;いばり;しと#|urine|urine|orina|
1.E5B180|キョク#つぼね#|bureau, board, office, affair, conclusion, court lady, lady-in-waiting, her apartment|local, pièce, bureau, affaire, conclusion, dame de cour, dame d'honneur, son appartement à elle|oficina, departamento|
1.E5B181|ヒ#へ;おなら#|fart, passing gas|||
1.E5B185|キョ;コ#い.る;-い;お.る#おき;ぐ;すえ|reside, to be, exist, live with|se trouver, résider, être, exister, vivre avec|sentarse, residir, vivir con, ser [nk], existir|
1.E5B186|カイ#とど.ける;とど.く#|reach, arrive, report, notify, forward|||
1.E5B188|クツ#かが.む;かが.める#くっ|yield, bend, flinch, submit|céder, se courber, fléchir, soumission|doblar, torcer, curvar, rendirse, encogerse, someter|
1.E5B18A|カイ#とど.ける;-とど.け;とど.く#|deliver, reach, arrive, report, notify, forward|remettre, livrer, parvenir, arriver, rapport, notification, transmettre|alcanzar, entregar, enviar, llegar, informar, notificar|
1.E5B18B|オク#や#た|roof, house, shop, dealer, seller|toit, maison, échoppe, négociant, vendeur|casa, tejado, tienda|
1.E5B18D|シ#しかばね#|corpse|||
1.E5B18E|シ;キ#くそ#|shit, excrement|||
1.E5B18F|ヘイ;ビョウ#おお.う;しりぞ.く;びょう.ぶ#|wall, fence||mampara, biombo, cubrir, ocultar, defenderse, prevenir|
1.E5B190|ゲキ;ケキ#はきもの#|clog|||
1.E5B191|セツ#くず;いさぎよ.い#|rubbish, junk, trash, waste, scraps||basura, desechos, chatarra, pedazos|
1.E5B193|キ##|exerting strength|||
1.E5B195|テン##のぶ;のり;ひろ;ゆき|unfold, expand|développement, déploiement|desplegar, expandir, exhibir|
1.E5B199|ア##|to ease nature|||
1.E5B19A|ロウ;ロ#も.る;も.れる;も.らす#|leak, escape, time|||
1.E5B19B|ヘイ;ビョウ#しりぞく;おおう#||||
1.E5B19C|テイ;タイ#くつしき;しきわら#|drawer, tray, pad, screen|||
1.E5B19E|ゾク;ショク#さかん;つく;やから#さっか;つき|belong, genus, subordinate official, affiliated|faire partie de, genre, fonctionnaire subalterne, affilié à|subordinación, obediencia, pertenencia|
1.E5B19F|テイ;タイ;セフ##||||
1.E5B1A0|ト;チョ#ほふ.る#|slaughter, butcher, slay|||
1.E5B1A1|ル#しばしば#|often, frequently|||
1.E5B1A2|ル#しばしば#|frequently, often, again &amp; again|||
1.E5B1A3|シ#ぞうり#|straw sandals or slippers that have no heel-backs|||
1.E5B1A4|ソウ##|stratum, social class, layer, story, floor|strate, classe sociale, couche, étage|estrato, nivel|
1.E5B1A5|リ#は.く#|perform, complete, footgear, shoes, boots, put on (the feet)|chausser, enfiler, chaussures, bottes, expérience|llevar a cabo uno mismo, calzado, calzarse|
1.E5B1A7|テイ;タイ;ショウ#しきわら;くつしき#|wooden shoes, clogs|||
1.E5B1A8|ク#くつ#|straw sandals, tread on|||
1.E5B1A9|キャク;カク;キク;コク;キョウ#いとぐつ;くつしき;しきわら#|straw sandals|||
1.E5B1AC|ゾク;ショク#さかん;つく;やから#|genus, subordinate official, belong, affiliated|||
1.E5B1AD|キ#さかん;きび.しい#|gigantic strength, Hercules|||
1.E5B1AE|テツ;サ#ひだりて#|left hand, old grass radical (no. 45)|||
1.E5B1AF|トン#たむろ#|barracks, police station, camp, ton|garnison, poste de police, camp militaire|barraca, campamento, cuartel de policía|
1.E5B1B0|ゲキ;ギャク;ハク;ヒャク#さか.らう#|disobedient|||
1.E5B1B1|サン;セン#やま#さ;やの;やん|mountain|montagne|montaña|
1.E5B1B4|リョク;リキ#そび.える#|lofty|||
1.E5B1B5|ガツ;ガチ;ゲツ;ゲチ#きしがたかい;あおご#||||
1.E5B1B6|#なた;たな#|used in proper names, (kokuji)|||
1.E5B1B9|キツ#そばだ.つ#|towering mountains|||
1.E5B1BA|キ##|hill with trees or grass (some give the opposite meaning)|||
1.E5B1BB|ジン;ニン##||||
1.E5B1BC|ゴチ;グツ;グチ;コツ##|mountain, bare hill|||
1.E5B1BD|カン##||||
1.E5B287|ゴウ#やまのたかい#||||
1.E5B288|コ;カ#こだま#||||
1.E5B28A|セツ;セチ;グ##|foothill|||
1.E5B28C|キュウ#たか.い#|high, dangerous|||
1.E5B28F|ガン#けわ.しい;たか.い#||||
1.E5B290|キ;ギ##たかし;また|branch off, fork in road, scene, arena, theater|bifurcation, embranchement, scène, arène, théâtre|bifurcación, división, dividir, partir|
1.E5B291|シン;ギン#みね#|peak, mountaintop|||
1.E5B292|ケン;ゲン##||||
1.E5B294|タ##|fork in a road|||
1.E5B29D|サク;シャク##|name of mountain in Shandong|||
1.E5B29F|ヨウ;オウ#ふもと#||||
1.E5B2A0|キョ;ゴ##||||
1.E5B2A1|コウ#おか#|mount, hill, knoll|mont, colline, butte|monte, colina, cima de una colina|
1.E5B2A2|カ##||||
1.E5B2A3|コウ;ク#いただ.き#|hill in Hunan|||
1.E5B2A6|リョウ;リュウ##||||
1.E5B2A7|テウ;デウ##|peak, cliff, precipice|||
1.E5B2A8|ソ;ショ#いしやま;そば#|a rocky mountain|||
1.E5B2A9|ガン#いわ#|boulder, rock, cliff|rocher, roc, falaise|roca|
1.E5B2AA|フツ;ブチ#やまみち#||||
1.E5B2AB|コウ;シュウ;ユウ#みさき;くき;みね#|gorge, ravine, in the mountains, cape, promontory|||
1.E5B2AC|コウ#みさき#さき|headland, cape, spit, promontory|avancée de terre, cap, pointe, promontoire|punta, cabo, promontorio|
1.E5B2AD|レイ##|mountain ridge, mountain peak|||
1.E5B2B1|タイ##|old name for a Chinese mountain, Taishan|||
1.E5B2B2|コウ;キョウ##||||
1.E5B2B3|ガク#たけ#おか;たか;たけん|point, peak, mountain|pointe, pic, montagne|montaña alta, pico|
1.E5B2B4|ク#けわ.しい#||||
1.E5B2B5|コ#やま#|hill|||
1.E5B2B6|ハク##|dense mountain vegetation|||
1.E5B2B7|ビン;ミン##|name of a Chinese river, name of a Chinese mountain|||
1.E5B2B8|ガン#きし#けし|beach|côte, rive, plage|playa, costa, orilla|
1.E5B2BA|レイ##|mountain ridge, mountain peak|||
1.E5B2BB|ジ;ニ##し|name of a mountain|||
1.E5B2BC|#ゆり#|level spot part-way up a mountain, (kokuji)|||
1.E5B2BE|#やま;はけ#|mountain|||
1.E5B385|#くら#|shrine in the mountains, (kokuji)|||
1.E5B387|コウ##|mountain cave|||
1.E5B389|ガク;ギャク##||||
1.E5B38B|シュン##|ranges of hills stretching on beyond another irregular peaks|||
1.E5B390|カイ;キ##||||
1.E5B392|トウ;ズ##|mountain in Gansu province|||
1.E5B397|ガイ;ゲ;グツ;グチ;キ##||||
1.E5B399|ジ#そばだ.つ#|tower, soar|||
1.E5B39D|トウ;ズ#えびす#|Mountain in Gansu province|||
1.E5B3A0|#とうげ#|mountain peak, mountain pass, climax, crest, (kokuji)|col (montagne), sommet, crête, (kokuji)|puerto de montaña, desfiladero, esplendor, crisis|
1.E5B3A1|キョウ;コウ#はざま#き;ば|gorge, ravine|gorge, ravin, vallée étroite|desfiladero, barranco, garganta|
1.E5B3A8|ガ#けわ.しい#|high mountain||montaña alta|
1.E5B3A9|ガ#けわ.しい#|lofty|||
1.E5B3AA|ヨク#たに#|ravine|||
1.E5B3AD|ショウ#きび.しい;けわ.しい#|high &amp; steep|||
1.E5B3AE|キン;コン;クン#つら.なる#||||
1.E5B3AF|ホウ#みね;ね#|peak, summit||apogeo, cumbre, cima, pico, filo (espada)|
1.E5B3B0|ホウ#みね;ね#ぶ;ほ|summit, peak|sommet, pointe, pic|apogeo, cumbre, cima, pico, filo (espada)|
1.E5B3B1|ドウ;ノウ##|name of a mountain|||
1.E5B3B2|リ##||||
1.E5B3B4|ケン#けわ.しい#|steep hill, mountain in Hubei|||
1.E5B3B6|トウ#しま#|island|île|isla|
1.E5B3BA|コ##|obstruct|||
1.E5B3BB|シュン#けわ.しい;たか.い#たか;たかし;ちか;とし;おか|high, steep||alto, empinado, estricto|
1.E5B3BD|キョウ;コウ#はざま#かい|gorge, strait, ravine, isthmus|||
1.E5B481|カン#くぼみ#|place in Taiwan|||
1.E5B486|コウ;ク##|Kongtong mountain|||
1.E5B487|スウ#あが.める#す;たか;たかし;たかむ|adore, respect, revere, worship|adoration, respect, révérer, culte|respetar, reverenciar, noble|
1.E5B48B|カ;ク##|name of mountain|||
1.E5B48D|ライ##|mountain in Sichuan province|||
1.E5B48E|キ#さき;さい;みさき#|promontory, cape, spit|promontoire, cap, pointe|promontorio, cabo, espita|
1.E5B490|コン##|Kunlun mountains in Jiangsu|||
1.E5B491|コン##|place name|||
1.E5B492|シュツ;シュチ;ソツ;ゾチ;スイ#けわ.しい#|rocky peaks, lofty and dangerous|||
1.E5B494|ガイ;サイ;スイ#がけ#|cliff, bluff, precipice|||
1.E5B495|ガイ#がけ#|cliff, bluff, precipice|||
1.E5B496|ガイ;ゲ;ギ#がけ;きし;はて#|cliff, bluff, precipice||acantilado, precipicio, despeñadero|
1.E5B497|コウ#おか#|hill|||
1.E5B498|ロン##|Kunlun mountains in Jiangsu|||
1.E5B499|ロン##|place name|||
1.E5B49A|リョウ##|mountains towering in a row||destacarse en una fila|
1.E5B49B|クツ#そばだ.つ;たか.い#|high &amp; lofty (mountains)|||
1.E5B49D|ソウ#けわ.しい#||||
1.E5B49F|ギン#みね#|peak, mountaintop, steep, lofty|||
1.E5B4A0|トウ;ツ##|place name in Guangxi province|||
1.E5B4A2|ソウ##|high, steep|||
1.E5B4A3|イ##||||
1.E5B4A4|コ;コウ;ギョウ##|mountain in Henan|||
1.E5B4A6|エン##|mountain in Kansu, where there is a cave into which the sun is said to sink at night|||
1.E5B4A7|シュウ;シュ;スウ#そばだ.つ#|high mountain, lofty, eminent|||
1.E5B4A9|ホウ#くず.れる;-くず.れ;くず.す#|crumble, die, demolish, level|s'effondrer, mourir, démolir, niveler|desmoronamiento, derrumbe, destruir, desmoronar, desmoronarse, desmenuzarse, derrumbarse|
1.E5B4AB|クツ#そばだ.つ#||||
1.E5B4B1|ショク;ジキ##|lofty|||
1.E5B4B4|ワイ;エ;イ##|high, lofty, precipitous|||
1.E5B4B9|テイ;ダイ##||||
1.E5B4BD|サイ;シャ;シ#こども#|child, servant, diminutive|||
1.E5B4BF|ガク;ゴウ#がけ;きし#|cliffs|||
1.E5B582|リツ;リチ#けわ.しい#|lofty|||
1.E5B583|ゲン;ガン#けわ.しい#||||
1.E5B586|ケイ##|mountain in Henan, surname|||
1.E5B587|ケイ;ゲイ##|mountain in Henan, surname|||
1.E5B588|カン##||||
1.E5B58A|ショウ##|district in Shaohsing, Chekiang|||
1.E5B58B|ビ##|place name|||
1.E5B58C|カン#は.める;は.まる;あな#|go into, plunge, inlay|||
1.E5B58E|グウ;グ#くま#|mountain recesses|||
1.E5B590|ラン#あらし#ぞれ|storm, tempest|tempête|tormenta, tempestad, aire fresco de montaña|
1.E5B591|ケツ;ゲチ;カツ;カチ#そび.える;いしぶみ#||||
1.E5B592|ガン#いわ;けわ.しい#|rock|||
1.E5B593|ガン##||||
1.E5B595|ソウ##||||
1.E5B599|カ#やましな#|place name|||
1.E5B59C|キ#さき;さい;みさき#|steep, promontory|||
1.E5B59F|キ;テ;タイ#たか.い#||||
1.E5B5A0|ケイ#たに;たにがわ#|valley with a stream in it, gorge|||
1.E5B5A1|オウ;オ##||||
1.E5B5A2|ソウ##||||
1.E5B5A4|ケイ;ギョウ;コウ;エイ;ヨウ##||||
1.E5B5A9|スウ;シュウ#かさ;かさ.む;たか.い#たかし;たか;たけ|be aggravated, grow worse, grow bulky, swell||irritado, exasperado, hincharse, alto|
1.E5B5AA|コウ;キョウ#かた.い;やせてかたいつち#||||
1.E5B5AC|カイ;ギ##|high and flat|||
1.E5B5AD|ホウ;ヒョウ#くず.れる#||||
1.E5B5AF|サ;シ##|steep, craggy, rugged||escarpado, accidentado, abrupto|
1.E5B5B0|ケン;カン##||||
1.E5B5B3|サ##|high, towering, irregular, rugged|||
1.E5B5B6|#たお.やか;たわ.む#|mountain pass|||
1.E5B5B9|キョウ;ゴウ##||||
1.E5B5BA|コウ;キョウ;リョウ#たか.い#||||
1.E5B5BE|シン;サン;ソン##|uneven|||
1.E5B5BF|テイ;チョウ##||||
1.E5B681|ル;ロウ#いただ.き#|Goulou mountain peak in Hunan|||
1.E5B682|ショウ#みね#|steep, lofty|||
1.E5B683|サン;セン#けわ.しい#||||
1.E5B684|ザン;サン##|steep or high mountain|||
1.E5B687|ク#けわ.しい#|steep|||
1.E5B688|ソウ;ショウ##||||
1.E5B68A|スイ;ツイ;サイ;セ##||||
1.E5B68B|トウ#しま#|island|||
1.E5B68C|トウ#しま#|island|||
1.E5B690|リュ#やまのかたち#|shape of a mountain|||
1.E5B692|ショウ;ゾウ##|towering, lofty, steep|||
1.E5B693|ハ##|Boshan, mountain in Shaanxi|||
1.E5B694|キン;コン;ケン;カン#けわ.しい#|lofty, towering|||
1.E5B695|ショウ##||||
1.E5B697|##|Laoshan, mountain in Shandong|||
1.E5B699|リン##|precipitous|||
1.E5B69B|リョウ##||||
1.E5B69D|トウ#さかみち#|hill, uphill path|||
1.E5B69F|ソン;シュン#そばだ.つ#||||
1.E5B6A0|キョウ##|high pointed mountain|||
1.E5B6A2|ギョウ#けわ.しい#|high, towering|||
1.E5B6A4|##||||
1.E5B6A7|エキ;ヤク;セキ;シャク#つら.なる#|range of peaks, name of mountain|||
1.E5B6AB|ギョウ#たか.い#||||
1.E5B6AC|ギ##|high, steep|||
1.E5B6AE|ケン#けわ.しい#|inaccessible place, impregnable position, steep place, sharp eyes|||
1.E5B6B0|カイ;ケ#たに#|gorge|||
1.E5B6B2|ケイ;エ;キ;スイ#めぐり;つばめ#|name of an old town in Sichuan, cuckoo, revolution of a wheel|||
1.E5B6B4|オウ;オク#おく.まる;くま#|island|||
1.E5B6B7|ギョク;ギ#さと.い#|wise|||
1.E5B6B8|コウ;オウ;エイ;ヨウ#けわ.しい#|high, steep, lofty, towering|||
1.E5B6B9|トウ#しま#||||
1.E5B6BA|レイ;リョウ#みね#ね|peak, summit||pico, apogeo, cresta|
1.E5B6BC|ショ#しま#|island|||
1.E5B6BD|ガク#たけ#たき|peak|||
1.E5B783|ロウ;ル#けわ.しい#|lofty|||
1.E5B787|キ#けわ.しい#|crack, hazardous, steep|||
1.E5B789|ザン;サン##|rising precipitously, rising steeply|||
1.E5B78B|キ#つら.なる#|grand, stately, secure, lasting|||
1.E5B78C|ガン#いわ;いわお;けわ.しい#よし|rock, crag, boulder||peñasco, roca grande, roca|
1.E5B78D|ギ#たか.い#たかし|high|||
1.E5B78E|ドウ##||||
1.E5B790|チョウ##||||
1.E5B791|サン;ザン##||||
1.E5B792|ラン#みね#|small peak|||
1.E5B793|テン#いただき#|summit|||
1.E5B796|ガン#いわ;いわお;けわ.しい#よし|rock, crag, boulder|||
1.E5B797|##||||
1.E5B798|ゴン;ケン#みね#|summit, peak|||
1.E5B799|キ;ドウ;ノウ##||||
1.E5B79B|セン#かわ#|curving river radical (no.47)|||
1.E5B79D|セン#かわ#か;こ;さわ|stream, river, river or three-stroke river radical (no. 47)|rivière, fleuve, radical rivière (no. 47)|arroyo, río|
1.E5B79E|シュウ;ス#す#くに|state, province|province, état|estado, provincia, banco de arena|
1.E5B7A0|ケイ;キョウ##|streams running underground, flowing water|||
